bus.119.gen,bus.4.gen,bus.6.gen,bus.10.gen,bus.12.gen,bus.15.gen,bus.18.gen,bus.19.gen,bus.24.gen,bus.25.gen,bus.26.gen,bus.120.gen,bus.31.gen,bus.32.gen,bus.46.gen,bus.69.gen,bus.99.gen,bus.116.gen
3.9758,3.3329,4.8721,0.072,2.6703,0,0,0,6.6947,0.2336,0,0,0.8485,0.1763,3.733,2.2521,3.696,0.2908
3.3089,3.863,4.8507,0,2.7682,0,0,0,6.8639,0.3373,0,0,0.9574,0.1853,4.3456,1.3427,4,0.2564
3.0401,4.1251,4.9546,0,3.1134,0,0,0,6.4469,0.3582,0,0,0.7688,0,4.9635,0.9886,4.304,0.2473
2.2315,3.7333,5.4382,0,3.237,0,0.0226,0,6.8038,0.4661,0,0,0.3529,0.1932,4.6908,0.5982,4.4827,0.5537
1.9458,3.4542,5.1987,0,3.1909,0,0,0,6.8117,0.3266,0,0,0.7204,0.1529,5.0389,0.5663,4.6613,0.2295
1.7953,3.2466,5.707,0,3.3083,0,0,0,6.5226,0.1953,0,0,0,0.0515,5.2705,0.8533,4.84,0
1.8047,2.83,5.66,0,3.0772,0,0.4319,0,5.8987,0.1427,0,0,0,0,5.4806,0.9124,4.9653,0
1.3876,3.1574,5.2364,0,2.4765,0,0.2084,0,5.3367,0.263,0,0,0.8261,0.0335,5.7644,0.836,5.0907,0
1.8133,2.8369,4.8877,0,2.612,0,0.1501,0,4.375,0.3745,0,0,0.4268,0.1298,6.0545,1.153,5.216,0
1.2144,3.3156,3.9365,0,2.609,0,0,0,4.2867,0.2874,0,0,1.1588,0.1136,6.455,0.6886,5.0187,0
0.8152,2.8537,3.6723,0,3.0478,0,0.0085,0,3.8819,0.1239,0,0,1.4972,0.0207,6.863,0.5335,4.8213,0
0.741,2.5538,2.201,0,3.7183,0,0.5302,0,3.7219,0.2346,0,0,1.3089,0.1554,6.8058,0.5987,4.624,0
0.5291,2.8785,2.5393,0,4.5978,0,0.0355,0,3.9634,0.3557,0,0,0,0.1199,6.5948,0.5175,4.736,0
0.4207,3.0325,2.3245,0,3.352,0,0.1237,0,4.7704,0.3301,0,0,1.0427,0.0423,5.6711,0.5835,4.848,0
0.0555,3.3331,2.3421,0,3.8369,0,0,0,5.0901,0.7134,0,0,0,0,5.457,0.4273,4.96,0
0,4.1525,2.1025,0,4.7976,0,0,0,5.0974,0.5839,0,0,0,0.1048,4.8393,0.531,4.9733,0
0,4.0932,2.6873,0,5.7679,0,0,0,4.4309,0.5448,0,0,0,0.1081,4.7784,0.6257,4.9867,0.126
0,3.9133,4.1735,0,5.8927,0,0.1574,0,4.7033,0.3466,0,0,0,0.1781,4.1885,0.5606,5,0.0021
0.0387,4.6037,4.8742,0,6.0522,0,0.2417,0,4.5024,0.222,0,0,0,0,3.9405,0.5871,4.952,0.242
0,4.9947,5.706,0,6.644,0,0,0,4.5908,0.0586,0,0,0,0,3.8757,0.4927,4.904,0.1303
0,4.4185,5.8479,0,5.6498,0,0.2203,0,4.8458,0.125,0,0,2.4409,0.0716,3.3857,0.524,4.856,0.1517
0.128,4.6908,7.1166,0,4.859,0,1.0589,0,4.8855,0.105,0,0,2.6931,0,3.1459,0.4234,4.864,0.0268
0.1986,4.9231,8.4509,0,4.865,0,0.2518,0,4.7743,0.1318,0,0,3.6664,0.0412,2.3924,0.7619,4.872,0.1274
0.0545,5.1036,9.1076,0,5.3325,0,0.1823,0,5.0407,0.1833,0,0,4.3642,0.0783,2.0714,0.4905,4.88,0.0278
0.0665,5.4337,8.6477,0,5.5369,0,0.1664,0,4.5511,0.0945,0,0,3.4484,0.1182,1.8902,0.792,5.048,0.1539
0.1836,5.1946,8.1751,0,6.2214,0,0.1788,0,4.5964,0.2267,0,0,2.438,0,1.8083,0.5945,5.216,0.1449
0.031,5.56,6.4877,0,7.0237,0,0.1465,0,4.8109,0.0171,0,0,2.4582,0,1.4787,0.4551,5.384,0.1561
0.1979,6.6796,5.4588,0,6.3002,0,0,0,5.2931,0.1587,0,0,1.9805,0.2333,1.1583,0.9886,5.6773,0.1195
0.1545,7.5214,4.4764,0,6.2651,0,0.5086,0,6.031,0.021,0,0,1.3468,0,1.202,0.9851,5.9707,0
0.1552,7.1461,3.8691,0,5.4824,0,0.3286,0,6.3918,0.1781,0,0,2.4191,0,1.5158,0.9692,6.264,0
0.1457,7.5644,3.6926,0,5.0698,0,0.0985,0,6.5802,0.3054,0,0,1.1526,0,1.5457,1.7642,6.872,0
0.4073,6.8819,2.2669,0,4.8119,0,0.0724,0,7.7707,0.1319,0,0,1.7847,0.1225,1.8309,1.3019,7.48,0
0.2515,6.8239,1.9299,0,4.1349,0,0.0571,0,7.4371,0.164,0,0,1.5685,0,2.4687,1.8451,8.088,0.1659
0.0712,6.7951,1.537,0,4.3151,0,0.2879,0,8.7619,0.7117,0,0,2.1058,0,3.7291,1.4322,8.816,0
0,6.8605,1.5129,0,5.0047,0,0.5218,0,9.3818,0.4971,0,0,2.2421,0.0788,4.0131,2.4888,9.544,0.0458
0,7.8309,2.0567,0,5.2027,0,0.0809,0,10.1407,0.2969,0,0,1.9661,0.1778,4.9391,2.7061,10.272,0.1502
0.2985,8.4453,1.8319,0,4.8867,0,0.1399,0,8.9055,0.4514,0,0,1.6864,0.0506,5.9718,2.9102,10.1893,0.189
0,9.0948,1.8176,0,5.472,0,0,0,8.8357,0.413,0,0,1.172,0,6.5011,2.5723,10.1067,0.108
0.2512,9.7542,1.0202,0,5.2874,0,0.1235,0,9.6455,0.4961,0,0,1.2157,0,5.91,2.4942,10.024,0.008
0.2719,9.236,1.0375,0,5.8978,0,0,0,10.2144,1.3385,0,0,0.9268,0.0655,5.8343,1.1178,9.4507,0.1008
0.3129,8.4299,1.0382,0,5.4925,0.8008,0.0649,0,9.7303,2.544,0,0,0.5599,0.1567,5.4355,1.3014,8.8773,0.0095
0.4788,9.0226,0.9156,0,5.3654,1.0666,0.1335,0,7.8861,2.2047,0,0,0.7632,0.0753,6.5472,1.1336,8.304,0.1194
0.5209,8.3064,1.1227,0,5.6916,1.0194,0.5304,0,7.9067,1.8119,0,0,0.4861,0,7.5804,0.8123,8.288,0.0861
0.7441,8.7365,1.4044,0,5.5242,0.3309,0.6681,0,8.5556,0.6518,0,0,0.8928,0,7.8572,0.5724,8.272,0.0995
1.0479,8.8759,1.6664,0,5.2787,0,0.1672,0,8.7462,0.6362,0,0,0.7441,0,7.9558,1.0056,8.256,0.0764
1.4607,8.7861,2.0751,0,4.9495,0,0.0832,0,8.4678,1.0476,0,0,0,0.1633,8.092,1.0418,8.008,0
1.9926,7.7679,2.8035,0,4.8368,0,0,0,7.7893,0.729,0,0,0.5489,0.0357,8.182,1.4163,7.76,0.0316
2.4968,7.1103,3.0594,0,4.6052,0,0,0,6.88,0.7754,0,0,0.8163,0,9.3108,1.0439,7.512,0.002
2.788,6.0878,2.6627,0,5.3884,0,0,0,6.9057,0.68,0,0,0.8095,0,9.3622,1.0934,6.6107,0.22
2.8342,5.1686,2.5529,0,4.8925,0.0033,0.4281,0,6.6638,0.6416,0,0,1.4482,0,9.8448,1.1485,5.7093,0.2688
2.3138,5.2856,2.3003,0,5.0229,0,0,0,6.5695,0.6103,0,0,1.9896,0,9.0715,2.3343,4.808,0.2951
1.1597,5.1824,2.302,0,5.6188,0,0.306,0,6.7191,0.78,0,0,2.2928,0,9.3852,2.3668,5.216,0.6303
0.8386,5.6948,1.7343,0,5.8053,0.131,0.1407,0,6.4707,1.2449,0,0,2.1713,0,10.3961,2.5132,5.624,0.5523
0.2105,5.4648,1.2675,0.0583,6.145,0.9075,0.2529,0,5.2967,1.5666,0,0,1.9499,0.0571,11.8042,2.9317,6.032,0.7306
0.1969,4.2642,1.3863,0,5.9767,1.4985,0,0,4.7096,2.1223,0,0,1.9284,0,11.9864,2.5607,6.5973,0.554
0.1766,4.905,1.0768,0,6.1416,1.1392,0,0,4.6198,1.859,0,0,1.52,0.0487,11.3221,2.4427,7.1627,0.4736
0,5.0395,0.4337,0.0616,7.3177,0.9387,0,0,4.8738,1.7173,0,0,0.8517,0,11.3464,1.3564,7.728,0.329
0,4.4304,0.6358,0.0263,7.4694,1.8252,0.161,0,4.3685,2.1987,0,0,0.7768,0.0585,12.3338,1.3631,7.8347,0.2658
0,4.183,0.3243,0.076,7.3687,1.6674,0.3587,0,4.7414,3.0071,0,0,1.8178,0.0009,11.0367,2.5027,7.9413,0.476
0,3.6828,0,0.0827,8.0435,1.976,0.4762,0,5.0257,3.8392,0,0,1.8322,0.093,11.1466,2.2442,8.048,0.7658
0.3465,4.4721,0,0.0177,8.6726,2.4165,0,0,4.8909,2.371,0,0,1.8783,0,11.2898,2.059,7.3067,0.9529
0.1819,4.2001,0,0.0323,8.3164,3.4307,0,0,5.358,2.174,0,0,1.9882,0,11.1552,1.9886,6.5653,0.7009
0.1003,3.9217,0,0.0795,8.4685,3.1738,0,0,6.0079,2.1534,0,0,2.5483,0.027,11.11,1.2545,5.824,0.8404
0.3884,4.6446,0,0.2752,8.1682,3.5341,0.369,0,6.6463,1.8627,0,0,2.82,0.0791,11.2618,1.3049,5.5333,0.547
1.0078,4.6554,0,0.0604,9.0514,4.2724,0,0,7.3433,1.5046,0,0,3.2581,0,11.8251,1.0797,5.2427,0.0592
1.3904,6.0628,0,0.0065,9.4283,4.1811,0.0381,0,7.7972,1.6025,0,0,2.6931,0.0761,12.2085,0.8488,4.952,0
2.3172,6.2089,0,0,9.699,4.8797,0,0,9.0968,1.2828,0,0,2.6932,0.1862,11.6309,1.234,4.872,0.0074
3.9233,5.405,0.6438,0,9.6139,4.6383,0.1523,0,9.0611,1.0892,0,0,3.349,0.2401,13.2917,0.6954,4.792,0.0356
4.6183,5.9842,0.8818,0,9.9212,4.7817,0,0,9.7309,0.4331,0,0,4.2226,0,13.297,0.6508,4.712,0.5197
6.0568,6.1136,1.4587,0,10.1323,5.0577,0,0,9.9415,0.5106,0,0,2.7169,0.1376,14.4332,1.039,5.264,0.2438
7.0713,6.2558,1.6044,0,10.6762,5.3862,0,0,9.8238,0.757,0,0,1.7247,0.0494,15.0578,1.5099,5.816,0.7253
7.7472,6.9711,1.4881,0,10.4233,5.9584,0.2417,0,9.8696,0.5357,0,0,1.3424,0.158,15.2319,2.7942,6.368,0.6804
8.3033,6.5567,1.7247,0.1959,10.496,5.7657,0.58,0,10.4484,0.5532,0,0,1.7931,0,15.1308,2.5501,5.8667,1.0445
9.3299,8.1254,1.1985,0,11.1236,5.3008,0,0,11.2885,0.1944,0,0,1.7986,0,15.2596,2.2066,5.3653,1.017
10.3405,7.5187,1.3651,0.0366,11.2216,4.5459,0.2426,0,11.9199,0.0762,0,0.0148,2.812,0,14.5267,1.4015,4.864,2.5214
13.8106,11.5232,1.8219,0.1442,13.7274,0,0.2109,0,12.0425,0.754,0.0769,0,3.3461,0,14.3377,1.4216,5.064,3.0136
12.6619,10.4907,1.7509,1.4935,20.3207,0,1.1315,0,13.1067,1.1496,0.0424,0,3.6153,0,13.6712,1.2946,5.264,3.1888
11.8595,11.0692,1.7838,1.3541,19.9335,4.9914,1.2939,0,13.8873,1.434,0.2916,0.6272,5.0702,0.1893,12.6019,1.1882,5.464,4.0297
11.1546,12.0477,1.502,1.8485,21.4387,5.4131,1.7987,0,15.5196,1.6955,0.2585,0,5.4012,0.0812,12.742,1.3457,5.384,3.7515
12.8025,11.1201,0.8428,2.3588,20.629,5.8046,2.6136,0,14.8628,1.7964,0.2713,0.2497,6.8925,0,12.6369,1.4085,5.304,6.1024
12.1792,10.9392,0.8483,3.1668,20.843,5.5192,2.8714,0,15.2185,2.9157,0.5005,0.9087,7.4308,0,12.4616,2.4328,5.224,6.5495
13.3912,11.9206,0.7528,3.325,19.6574,5.6459,3.7442,0,16.1464,4.0437,1.14,0.8204,8.5688,0,13.1301,2.387,6.008,5.769
13.1768,12.2224,1.1053,4.2123,18.4605,6.5587,3.7622,0,13.957,6.103,1.6397,1.0383,9.6182,0,14.1248,2.4811,6.792,7.6398
13.3595,15.3322,1.6502,5.7172,18.096,6.1353,4.0169,0,15.7672,6.6355,1.5635,1.4411,8.837,0,14.2304,2.412,7.576,6.5632
12.9332,14.0966,1.07,5.2655,19.9156,7.3151,4.8619,0,16.2074,9.5013,1.9473,1.2656,10.7215,0,15.2448,2.6658,7.2853,6.8207
14.4105,15.4958,1.3893,5.6159,20.2488,7.8097,5.97,0,14.3661,10.8805,2.6034,1.7224,8.8324,0.0237,17.708,3.5474,6.9947,7.2831
14.6544,17.1324,1.8731,6.8346,19.4551,8.102,6.7702,0,14.8738,10.6908,2.8618,2.1052,10.6318,0,18.437,2.9634,6.704,8.5962
12.3168,16.7101,1.9426,8.7773,21.7645,10.2738,7.9695,0,15.9622,10.0892,4.1197,3.4298,8.7797,0.213,19.2968,2.6869,7.808,9.0931
12.0298,18.0066,3.4251,11.821,20.0978,10.4119,7.7473,0,17.1293,10.0374,4.671,3.1489,10.0033,0.2604,19.7166,2.8471,8.912,9.5145
12.2308,18.6187,2.4526,10.7382,21.0295,8.9813,9.5699,0,16.8009,9.5613,7.4753,5.658,10.4094,0.2104,21.3944,3.5642,10.016,9.6165
13.5698,16.5845,2.395,9.5636,20.9998,11.4064,11.4681,0,17.1119,10.0437,7.0476,5.3622,11.504,0.06,19.4158,5.5384,9.6107,10.3334
14.2615,15.7136,2.0971,10.9859,22.6525,10.8302,11.1282,0,16.6478,9.788,6.2936,6.2231,12.9336,0.1668,20.5586,5.7371,9.2053,10.4794
15.9724,16.3997,1.7701,9.3245,23.6538,11.0039,12.3525,2.5678,19.02,9.6958,6.0504,6.0938,11.1834,0.0752,22,5.9255,8.8,7.5009
15.9116,14.4689,2.187,11.3291,23.362,11.2794,12.2943,0,19.0475,10.2747,5.961,5.8336,11.7575,0.1433,21.2701,5.7476,9.6613,9.7897
15.7294,15.5807,1.2277,9.4145,21.7299,12.5931,12.2446,3.3651,18.7888,9.8538,5.5317,5.7091,10.0249,0.4568,23.0316,6.6993,10.5227,8.7438
16.2355,13.4073,1.9706,11.0343,22.7599,11.7079,10.1629,0,19.2517,10.0148,5.8085,8.84,9.6179,0.5607,24.3582,6.4166,11.384,8.6455
17.2249,12.7399,1.0519,9.3346,22.6615,11.64,11.1368,3.2389,19.0004,9.6544,6.285,7.063,9.8604,0.9145,24.7567,5.6672,11.5387,8.8524
16.4652,14.8965,1.5309,10.1526,20.2608,10.477,11.3403,3.7672,17.8415,11.7627,6.3885,7.0767,8.6461,0.7267,24.9473,6.6331,11.6933,8.4597
16.4883,14.3739,1.9581,9.2512,20.8632,10.7972,11.2965,4.1933,17.4564,12.3405,5.9178,5.711,10.18,0.8057,24.8357,6.8623,11.848,8.332
17.91,15.1789,2.2007,7.3993,20.7922,10.1535,14.0082,4.6457,15.5613,14.2567,5.6695,5.5513,9.4109,1.1717,25.2994,6.9528,12.7893,10.6254
16.9061,16.1387,1.81,9.2806,22.3929,9.2077,13.3202,5.6691,17.7832,15.3224,5.2411,6.7777,9.2301,1.2241,25.3864,6.0391,13.7307,10.1827
15.7774,18.9922,2.4881,9.5609,21.055,8.4137,15.7284,6.9019,18.337,16.8339,5.7654,5.1255,8.3926,1.6577,25.8343,6.3651,14.672,9.8077
13.9378,17.6655,3.6884,10.6403,21.0445,8.9814,13.5383,8.7044,19.204,17.4884,5.4781,4.8432,9.2891,1.7508,27.209,6.6095,14.4,9.8245
16.0316,16.6138,4.9386,9.7199,22.2997,9.0068,11.9724,8.5293,20.8529,18.6938,4.9976,5.1629,8.0912,1.3503,28.2125,6.4932,14.128,9.7913
13.6492,17.6619,4.2405,10.359,20.6548,8.6985,14.0513,9.4471,19.6722,18.3117,5.5085,4.7435,9.0758,1.3636,29.1419,8.1827,13.856,10.856
16.1398,17.2586,4.0495,11.3421,19.5998,8.1528,14.0363,8.5499,21.2554,19.8327,5.0297,4.4157,8.5122,1.7702,29.3332,7.6548,13.9013,8.9001
14.3954,17.7789,4.4418,8.6116,22.0638,8.7427,15.7903,8.506,18.8608,20.0102,4.9058,3.7061,8.5907,2.0698,28.8046,9.8636,13.9467,8.9052
13.5463,17.5789,3.6731,8.5499,22.0757,7.9671,17.7643,8.7856,20.8181,21.8946,4.2094,3.7946,8.6343,2.063,27.2198,9.436,13.992,8.2509
12.1134,18.6594,3.1976,8.9192,21.6298,8.1709,17.7152,8.9186,20.1538,18.8783,4.1289,4.1362,10.0866,2.2842,27.5467,10.6631,14.192,7.4018
14.7854,15.2252,2.8827,8.727,21.4148,7.1651,18.7681,8.1728,19.8925,20.7837,5.0536,3.2606,8.4065,2.4941,27.2743,11.0932,14.392,7.5459
14.5218,13.9761,3.7027,6.582,20.0936,8.0327,20.686,7.7256,19.338,20.7187,4.8525,3.3179,8.6026,2.6288,25.4768,11.1327,14.592,9.8989
15.6452,15.3233,2.384,7.2354,21.694,6.5137,20.6369,6.4765,18.8567,19.5638,5.546,3.982,9.1992,2.7309,24.8778,13.6712,14.8347,9.0487
13.7247,15.5373,2.2912,8.4756,19.0741,6.2163,20.0237,6.5159,20.2079,21.5242,7.0279,4.8283,10.5765,2.6052,26.0784,11.4729,15.0773,9.3032
15.4267,15.4822,2.3491,7.9142,19.7539,6.2763,17.3163,6.2327,17.4877,23.1221,7.8709,4.1907,10.9477,3.028,27.3282,12.2404,15.32,10.614
13.9014,12.4761,3.3921,9.494,19.43,5.9881,20.5524,6.6432,16.8796,18.9565,8.8868,5.3332,12.9192,3.3684,26.2491,12.3148,14.864,10.4333
14.1755,14.2355,3.4101,9.5668,19.8702,6.3555,19.6849,6.8559,15.045,18.932,9.1604,3.9597,12.9504,3.6149,24.3616,11.4369,14.408,13.2397
13.4707,13.7424,4.7895,9.3877,18.8426,6.197,20.2609,7.2561,14.448,17.2219,11.6504,5.4669,12.9242,2.992,23.7527,13.1701,13.952,10.9188
15.7809,14.0873,4.6055,9.3773,20.1307,5.0225,20.8597,7.0098,15.6143,17.4924,9.4895,7.3646,14.6813,4.2012,22.9797,12.4939,13.136,10.4721
15.6081,14.5682,4.2471,9.5152,20.2653,5.4121,23.9233,6.71,17.0879,17.8463,12.0232,6.3409,16.6071,2.9363,18.5289,12.3798,12.32,12.8338
15.0513,12.4155,5.585,11.7201,19.4753,5.8204,23.5037,8.3864,14.7203,18.2164,10.6465,10.9617,16.7613,3.3599,21.5961,11.8654,11.504,11.9191
12.8884,13.1509,5.2301,10.151,19.9765,6.0448,24.0261,9.7579,16.2686,16.6045,12.5979,8.5991,16.685,3.1216,20.1775,10.3704,11.1627,13.2134
14.1158,14.863,5.9427,13.7364,20.4363,6.1063,12.1855,9.977,14.2146,16.9896,11.9865,9.056,17.1795,3.19,17.6285,11.9245,10.8213,16.1913
12.1755,13.7377,4.0192,14.1402,17.4655,5.847,20.7818,9.0867,14.5604,17.9983,10.5402,8.0377,15.814,3.0514,17.2742,13.2466,10.48,14.8067
10.8706,12.6786,3.6273,13.4953,17.8781,5.3364,21.8587,11.26,16.1925,17.0008,10.5641,9.5981,16.5457,2.8457,17.3336,11.6804,10.4027,13.9924
11.2823,13.2297,6.7543,13.5908,16.9705,5.4183,24.0683,9.3816,14.8364,15.9988,10.2335,8.7931,16.0238,2.6787,17.9664,12.1358,10.3253,13.5712
11.2867,15.153,4.6702,13.9674,15.7127,4.3873,20.1977,10.7314,14.1814,18.4914,10.9635,9.4755,16.6515,3.5995,18.168,12.5184,10.248,12.9529
10.485,12.3823,7.0222,12.1524,16.6262,4.2743,19.509,10.62,14.1743,17.7895,13.3288,10.2169,16.4473,4.0762,17.7804,12.9791,9.672,13.4139
10.0115,11.9123,6.7089,12.9999,14.6487,3.5437,18.6801,10.2788,13.878,18.8052,13.5771,10.3194,19.055,4.0319,19.5808,10.1435,9.096,15.2723
10.3088,13.0267,5.7848,13.6165,14.3629,3.8884,15.4559,10.8703,13.6827,19.5291,13.2478,11.1133,17.5974,5.4131,19.6445,11.8694,8.52,14.2049
11.1286,12.7461,6.2192,11.1937,12.679,4.1811,16.1079,10.5982,12.8839,21.241,14.3747,11.6397,19.1293,4.9435,18.005,13.954,8.8027,14.2851
7.6477,14.9583,9.1633,13.0964,13.4522,3.2984,14.0331,10.7307,11.7101,19.9517,14.4098,12.3138,19.7337,5.3595,19.3931,13.2008,9.0853,14.5504
9.6393,12.6745,6.6548,11.7164,14.4111,2.8653,14.94,10.4849,10.4791,22.9373,15.5359,10.8057,22.2875,5.1628,18.4533,15.0074,9.368,14.641
9.4755,12.1987,8.2504,13.5253,15.0361,3.2482,14.2908,9.413,12.3491,19.3683,15.8605,12.0954,23.3227,5.6098,16.5622,15.2856,8.232,14.3231
8.0385,12.5186,6.6759,13.3121,14.8573,3.4599,13.5642,9.5799,12.7365,21.1395,17.143,13.7933,23.5874,5.6047,17.0222,15.5593,7.096,13.1411
8.6231,11.1805,8.4387,10.5684,15.5463,2.6816,13.704,8.9602,11.8522,25.0974,18.301,13.2154,22.9234,5.6135,17.0054,14.9583,5.96,14.5825
7.9719,14.7054,8.1288,13.5487,11.8133,3.3789,13.5231,9.0789,13.2861,25.6354,19.4046,12.2318,21.9127,4.8016,17.3705,16.3878,6.1387,13.3096
8.2445,14.5292,7.8109,12.0474,10.6677,4.3585,14.6804,9.9751,13.8162,23.0571,21.4203,14.4132,21.4271,4.785,16.2086,18.0838,6.3173,14.2012
8.8734,12.387,7.0606,10.7178,11.7315,4.3094,15.7439,10.3619,15.9286,27.4215,17.8947,16.3683,21.398,4.4298,15.2464,18.3683,6.496,14.7223
8.4554,12.4862,8.5115,12.9533,10.7181,4.5471,15.4742,10.1854,14.0623,25.5813,20.4294,15.8605,19.9217,3.9908,15.5626,20.1777,6.848,14.3314
9.8882,12.3329,7.5687,13.1491,10.7209,4.5432,13.6789,11.7914,13.2117,27.6483,18.4412,14.3913,19.8028,5.5755,15.8333,21.3154,7.2,13.6417
8.0018,13.3766,8.8484,13.4336,10.0154,5.3926,13.9118,13.2286,14.3994,25.5596,18.7361,13.4495,19.908,6.0874,13.2777,22.1924,7.552,14.0009
8.2681,14.0398,8.0156,12.3416,10.5869,4.7116,14.749,13.0807,12.0185,27.7755,20.0909,12.8181,22.6099,6.4639,15.3211,20.7346,7.1067,15.8875
7.1843,13.7714,9.8654,13.5621,8.9671,4.109,14.9668,12.7061,13.4786,29.7521,20.3738,14.128,24.5661,7.2021,14.7751,21.6577,6.6613,14.1414
6.9695,13.7358,11.1525,14.4418,11.4563,3.7149,16.7505,14.7198,14.0624,30.0528,20.2709,13.4094,23.6596,6.4229,13.8424,21.8401,6.216,14.3991
7.6475,12.4417,12.2284,13.8541,10.5443,3.7874,14.654,12.7424,14.0301,31.0213,20.8108,14.7068,22.602,6.2589,16.6663,21.9725,6.0533,13.9172
5.8053,12.4056,13.3731,11.6909,9.6208,4.0154,14.1404,12.8808,14.7778,28.0198,21.1673,17.8137,22.2826,6.6272,15.7879,25.0831,5.8907,13.3795
6.181,13.1664,10.3809,9.5447,9.9849,4.4554,14.5293,13.3382,13.4053,28.8338,21.2482,18.4751,19.9819,6.2666,16.6939,26.1713,5.728,15.1999
6.1024,12.4036,11.4803,11.6346,9.4143,4.5723,14.6799,13.4849,14.8178,27.8853,19.2906,20.3653,19.3013,6.3673,15.6811,25.8964,6.24,13.5248
5.355,12.4189,12.3541,11.2041,9.4506,3.8075,16.9092,12.485,14.0154,25.7273,18.6962,21.8999,21.438,5.8325,15.1698,26.2559,6.752,12.9285
5.9936,12.3908,11.9302,12.256,9.5418,4.6242,16.5296,12.1545,14.0799,25.4491,17.3224,21.5654,22.9665,5.4501,13.9881,25.6901,7.264,13.0612
6.0758,11.0573,11.9066,11.8606,9.3375,11.5503,15.4991,10.9091,12.5928,23.6832,17.5041,23.1673,20.3087,6.149,13.0278,27.4033,8.096,12.863
6.3715,12.0272,11.7572,13.4524,8.6004,11.2804,15.045,9.9258,12.3028,22.3355,17.4488,23.7559,21.6425,6.2002,12.3626,26.7014,8.928,13.5879
7.0295,13.321,10.348,13.8117,7.5758,10.0889,16.511,8.4187,12.1117,24.8657,18.5396,21.3868,20.9579,7.8228,11.8971,25.8652,9.76,14.1484
6.6143,13.05,10.658,13.7191,7.1531,13.4569,17.3385,10.3666,11.3638,24.3713,18.7372,19.8941,20.7508,8.978,11.1766,28.2197,11.5867,12.6949
6.5249,12.9079,11.7847,13.0609,7.3203,13.822,16.8326,12.1278,14.024,23.7133,17.3002,21.789,23.7066,8.6081,10.3057,26.3979,13.4133,12.1599
7.407,12.0676,12.1367,14.5246,7.1194,13.7593,17.8799,13.6,11.4359,21.5592,17.1883,23.2909,25.689,7.6867,10.3313,29.0012,15.24,11.5515
6.8391,13.8568,14.3189,15.6561,7.8493,11.1298,16.2592,15.8726,13.0532,21.2936,17.5106,23.7891,28.007,8.1123,9.7702,29.4548,15.5867,11.957
6.2534,15.4337,16.4934,18.3645,8.0485,10.5692,17.3166,17.1922,14.3182,20.4999,17.4256,21.8782,28.9058,8.6992,9.9973,30.7636,15.9333,11.0713
8.3615,16.1183,17.6465,16.6274,8.1409,12.0768,17.614,17.9679,13.9824,22.031,15.782,24.8085,27.5758,8.9156,9.3935,31.412,16.28,13.2776
8.524,16.4124,18.9625,16.0037,8.9306,12.4689,20.116,20.3983,13.0713,21.7525,15.4931,25.528,27.5164,8.9502,9.5265,32.6217,18.24,13.9608
8.1403,17.8288,18.8887,17.9089,9.8476,11.7289,21.1534,20.9928,14.6604,22.5533,15.9002,28.457,26.2644,8.7825,10.0373,30.3452,20.2,15.252
7.7416,19.8096,19.9834,18.7971,10.933,11.8989,20.0696,22.9161,13.6602,23.7961,16.2592,28.292,26.1004,9.2401,10.4888,32.2937,22.16,14.9669
8.0285,20.1908,17.9475,17.2386,12.4955,12.9718,21.8819,24.8494,14.26,24.7943,17.2546,28.9449,24.4018,8.1157,11.9571,28.4832,22.2027,16.4762
7.1562,20.7505,18.7835,19.2558,13.0644,13.1457,23.2822,21.4476,14.1304,24.8199,16.7112,29.6181,26.3213,8.0367,11.5844,26.8806,22.2453,18.348
7.1155,22.2955,19.1232,19.2971,12.8192,13.7341,23.8435,21.0317,14.7557,24.9564,17.8959,28.3526,27.0526,8.154,12.004,27.9274,22.288,16.0233
7.3389,21.0612,20.1098,21.5989,14.4686,12.7741,22.768,21.8298,14.5615,24.5533,18.5187,26.072,32.4775,8.7459,9.9195,26.5696,24.6507,20.4603
7.9518,23.2208,24.5119,23.2496,15.1832,13.4188,22.5933,22.0871,14.3891,23.2078,18.2953,24.8308,31.6105,8.8012,9.477,25.9553,27.0133,22.4901
8.1184,22.704,28.7222,22.0833,15.8199,14.7497,23.5214,23.879,13.8137,25.0382,19.0523,24.9139,28.4917,8.5133,10.6802,24.6974,29.376,23.9206
9.2401,26.3297,30.8593,21.8981,16.5851,15.4805,20.0132,23.3186,15.0617,27.0751,17.5943,26.4282,28.6338,8.9756,13.4443,24.5313,28.4533,21.3819
10.0721,26.5168,27.4918,21.4351,18.8105,15.2578,21.5229,28.0183,14.8118,28.6673,18.4693,26.2854,26.5152,10.193,13.6439,25.4438,27.5307,21.8268
10.9311,27.8445,32.1237,22.952,17.3369,15.3337,18.4739,29.1405,16.2222,29.0851,18.2267,26.2678,29.4463,8.9179,14.6089,24.3112,26.608,21.8913
11.8577,26.3558,34.6203,23.4427,19.4643,15.557,19.13,30.4594,17.2961,29.6252,17.5775,24.5583,34.9209,7.9575,16.1778,25.417,26.648,22.9966
12.9287,27.5759,35.3894,24.9664,20.9271,15.8949,18.8255,32.3537,16.0811,31.9406,18.3543,25.6053,33.0338,7.1774,17.8253,27.4608,26.688,25.374
