bus.119.gen,bus.4.gen,bus.6.gen,bus.8.gen,bus.10.gen,bus.12.gen,bus.15.gen,bus.18.gen,bus.19.gen,bus.24.gen,bus.25.gen,bus.26.gen,bus.120.gen,bus.31.gen,bus.32.gen,bus.34.gen,bus.36.gen,bus.40.gen,bus.42.gen,bus.46.gen,bus.49.gen,bus.121.gen,bus.55.gen,bus.56.gen,bus.122.gen,bus.61.gen,bus.62.gen,bus.65.gen,bus.66.gen,bus.69.gen,bus.70.gen,bus.72.gen,bus.73.gen,bus.74.gen,bus.76.gen,bus.77.gen,bus.80.gen,bus.85.gen,bus.87.gen,bus.89.gen,bus.90.gen,bus.91.gen,bus.92.gen,bus.99.gen,bus.100.gen,bus.103.gen,bus.104.gen,bus.105.gen,bus.123.gen,bus.110.gen,bus.111.gen,bus.124.gen,bus.113.gen,bus.116.gen
0.3926,12.1494,0,80,12.1258,8.9614,6.6058,4.6564,10.6241,9.1999,10.1333,6.1346,18.9014,14.9291,3.5325,124.002,0,158.933,0.0004,20.0586,18.9839,135.3,0,238.683,120,0,140,54.0004,0,39.0532,140,118.308,0,0,0,0,56,136.99,0,125.96,0,0,126.147,22.4898,280,136.748,140,52,132,0,0,0,137.002,8.2439
0.7067,12.2348,0,80,11.7038,9.0478,4.1814,4.0253,11.2376,11.16,12.9238,6.1287,22.1708,13.3429,3.346,124.001,0,161.496,0.0003,14.2401,18.5117,134.798,0,237.861,120,0,140,54.0004,0,37.5505,140,117.841,0,0,0,0,56,135.513,0,126.323,0,0,125.096,23.0385,279.847,135.243,140,52,131.334,0,0,0,135.368,7.8002
1.2112,13.7297,0,80,11.4427,8.5972,3.7436,4.5651,12.2525,10.7919,16.8627,6.9964,28.9159,11.2513,3.1429,124.001,0,162.397,0.0003,10.3718,19.0284,135.967,0,238.715,119.979,0,140,54.0004,0,29.2035,140,118.748,0,0,0,0,56,136.937,0,127.575,0,0,126.091,22.8932,280,136.87,140,52,131.28,0,0,0,137.029,6.4202
1.2318,14.5993,0,80,9.0213,8.025,4.4896,4.6849,13.1702,12.487,23.2594,8.5698,34.2005,10.202,2.9348,124.003,0,167.18,0.0004,9.0203,18.9642,136,0,238.343,119.857,0,140,54.0005,0,23.8395,140,118.755,0,0,0,0,56,136.544,0,127.569,0,0,125.418,21.9559,280,136.596,140,52,130.877,0,0,0,136.594,7.5087
2.3979,13.9819,0,80,8.399,9.5748,2.8367,5.4563,15.2991,13.4313,29.601,9.8418,36.3157,9.0448,2.6943,124.001,0,161.378,0.0004,8.1379,19.787,136,0,239.76,119.985,0,140,54.0005,0,19.4236,140,119.726,0,0,0,0,56,139.279,0,127.906,0,0,127.305,18.7473,280,139.351,140,52,131.765,0,0,0,139.288,7.4125
4.6544,14.4344,0,80,6.1346,10.5632,2.2841,7.1514,16.4407,15.3502,34.2918,11.1797,37.6692,7.5342,2.7679,123.98,0,160.576,0.0004,8.9359,19.7948,135.963,0,239.703,119.935,0,140,54.0005,0,16.5663,140,119.713,0,0,0,0,56,139.289,0,127.927,0,0,127.189,16.8931,280,139.478,140,52,132,0,0,0,139.289,6.0472
6.6126,14.5964,0,80,5.5633,10.1324,1.4655,7.6353,18.1691,17.7765,36.8388,12.8227,34.2319,6.3014,2.6236,123.837,0,162.22,0.0004,8.9084,19.3427,135.815,0,238.766,119.739,0,140,54.0005,0,14.1655,140,118.946,0,0,0,0,56,137.533,0,127.714,0,0,125.199,14.5424,280,138.061,140,52,132,0,0,0,137.608,4.9489
9.7977,16.792,0,80,4.5494,9.6357,0.1699,8.3715,14.5807,20.7722,42.5327,11.7234,32.3493,6.9669,2.2516,123.693,0,163.11,0.0004,8.6856,19.0729,135.743,0,238.028,119.622,0,140,54.0005,0,12.5921,140,118.413,0,0,0,0,56,136.532,0,127.599,0,0,124.021,12.3997,280,137.095,140,52,131.998,0,0,0,136.496,4.8301
13.0387,17.9944,0,80,4.4405,10.4916,0.7559,7.6903,14.2342,22.1532,46.4029,12.2495,33.8658,9.1724,2.4872,123.851,0,160.148,0.0004,9.4423,19.1358,135.744,0,238.14,119.688,0,140,54.0005,0,12.4262,140,118.56,0,0,0,0,56,136.803,0,127.576,0,0,124.372,11.6842,280,137.461,140,52,132,0,0,0,136.843,4.3305
16.4515,19.1232,0,79.7788,4.518,9.5621,0,7.864,18.2702,23.5656,49.6989,12.0159,29.3409,10.1981,2.9701,123.247,0,162.791,0.0003,10.2256,18.1303,135.937,0,235.149,118.049,0,140,54.0005,0,12.4282,140,116.267,0,0,0,0,56,132.314,0,128,0,0,119.493,13.4421,280,133.922,140,52,132,0,0,0,132.949,4.4297
19.187,20.9979,0,79.2545,4.6112,10.9882,0,7.5529,22.6086,27.1148,50.9513,14.8898,30.4697,10.3709,3.0486,121.828,0,163.279,0.0003,10.0911,16.6642,135.048,0,228.995,116.415,0,140,54.0004,0,12.5764,140,113.038,0,0,0,0,56,126.289,0,128,0,0,112.897,14.0752,280,128.642,140,52,132,0,0,0,126.399,4.6112
21.0107,21.845,0,79.0748,5.1845,11.214,0,8.3892,20.2205,29.0121,50.3437,16.8951,28.3839,15.8085,3.3922,120.708,0,159.444,0.0003,9.7309,16.4074,135.116,0,229.908,115.255,0,140,54.0004,0,11.637,140,112.618,0,0,0,0,56,124.692,0,127.655,0,0,111.823,14.9281,280,126.95,140,52,132,0,0,0,124.654,5.316
23.0532,20.7103,0,78.6713,5.7096,10.4356,0,8.4598,17.2838,29.3841,49.1531,17.8374,25.7407,18.1917,3.5659,120.869,0,172.423,0.0003,9.8271,16.0373,136,0,227.285,115.075,0,140,54.0004,0,11.7175,140,111.957,0,0,0,0,56,123.822,0,126.077,0,0,109.793,15.0449,280,124.145,140,52,132,0,0,0,123.732,6.4771
23.5862,19.6885,0,79.4873,6.6077,10.3738,0,9.1695,14.3166,28.5842,47.139,19.9791,26.7291,17.4448,4.1391,122.595,0,172.266,0.0003,10.0852,16.8597,136,0,228.894,116.951,0,140,54.0004,0,10.8067,140,114.07,0,0,0,0,56,125.564,0,124.872,0,0,113.227,13.7532,280,122.383,140,52,132,0,0,0,127.053,8.4284
24.3184,19.6758,0,79.705,8.1762,10.5171,0,10.0273,10.7419,28.0365,47.4757,23.4459,23.9867,16.7587,4.0321,122.536,0,168.361,0.0003,9.458,15.4152,135.828,0,224.406,116.888,0,140,54.0004,0,10.7105,140,112.892,0,0,0,0,56,123.002,0,122.196,0,0,111.013,14.4177,279.454,118.542,140,52,132,0,0,0,125.493,8.8593
25.4305,21.0332,0,79.833,10.3237,9.143,0.2857,11.6635,10.203,28.8924,47.5464,27.316,22.8147,15.9695,4.9891,122.553,0,171.132,0.0003,9.8251,15.8159,134.273,0,223.748,115.747,0,140,54.0004,0,10.3365,140,113.161,0,0,0,0,56,122.342,0,120.17,0,0,110.723,14.8241,278.659,118.641,140,52,131.029,0,0,0,125.34,9.9066
25.618,22.1424,0,79.2545,13.0868,8.0525,0.961,13.2605,9.0713,27.8676,48.632,28.6892,22.3259,16.2051,6.3839,121.809,0,168.002,0.0002,10.1196,14.9696,133.131,0,222.294,114.054,0,140,54.0003,0,10.3189,140,111.571,0,0,0,0,56,116.2,0,114.63,0,0,107.187,14.7613,272.972,114.666,140,52,128.967,0,0,0,122.44,9.78
25.6641,24.02,0,79.8649,14.0977,7.2938,1.4684,14.8368,8.0073,29.3066,47.4472,30.0761,21.7743,16.7067,7.1671,122.591,0,162.254,0.0002,10.8921,15.7343,134.041,0,225.354,115.199,0,140,54.0003,0,10.8459,140,112.5,0,0,0,0,56,116.034,0,113.588,0,0,109.632,15.2736,271.69,116.958,140,52,126.921,0,0,0,124.533,9.6828
26.0665,26.1755,0,79.8345,13.8259,6.8639,1.8424,18.8876,6.4369,31.3972,43.6477,30.9987,21.9981,18.3478,7.7747,122.61,0,159.675,0.0002,10.8587,15.4712,134.297,0,223.363,114.791,0,140,54.0003,0,10.5966,140,112.357,0,0,0,0,56,112.421,0,108.912,0,0,108.798,15.9057,265.735,115.927,140,52,124.265,0,0,0,122.894,10.8508
25.8192,26.6054,0,79.714,12.9631,6.8707,4.2285,19.8269,5.0264,31.0478,43.8323,31.248,22.0756,18.1397,8.4225,122.261,0,163.453,0.0002,12.0198,15.0085,133.733,0,221.568,114.433,0,140,54.0003,0,9.991,140,111.323,0,0,0,0,56,113.923,0,110.632,0,0,107.637,16.0628,262.422,114.072,140,52,119.67,0,0,0,121.702,9.1459
27.9256,25.3716,0,79.5322,12.0267,6.2838,5.0863,22.6322,5.5162,31.997,42.462,31.942,21.738,19.6915,8.2724,122.655,0,163.812,0.0002,12.2888,14.8869,134.596,0,222.385,114.225,0,140,54.0003,0,9.8036,140,111.478,0,0,0,0,56,114.36,0,112.833,0,0,107.091,16.6968,263.137,114.533,140,52,116.332,0,0,0,121.618,9.2627
28.3005,24.874,0,80,12.1867,6.2131,5.2326,23.0827,4.7634,32.5554,43.3611,35.1752,21.2933,18.5882,9.883,123.739,0,164.313,0.0002,12.4772,14.9356,134.452,0,224.976,115.629,0,140,54.0003,0,10.0862,140,112.325,0,0,0,0,56,117.237,0,115.739,0,0,109.142,15.9401,266.196,116.914,140,52,113.472,0,0,0,123.32,9.0684
30.0869,23.6274,0,80,10.7802,5.7439,3.2047,20.2225,4.2226,32.103,44.433,35.6198,21.4641,16.3435,8.3155,123.097,0,162.634,0.0002,11.8441,14.3096,134.366,0,223.034,115.338,0,140,54.0002,0,10.6781,140,111.134,0,0,0,0,56,114.373,0,114.667,0,0,106.668,16.1933,264.619,113.805,140,52,112.771,0,0,0,121.313,7.8415
29.9338,23.3045,0,80,11.0992,5.6124,2.8131,18.7149,3.563,30.6876,41.0496,34.7344,21.6438,14.4442,9.2254,123.573,0,164.815,0.0002,10.4199,14.4158,134.702,0,222.873,114.641,0,140,54.0002,0,13.4931,140,111.544,0,0,0,0,56,114.982,0,115.443,0,0,106.943,16.8971,265.218,114.21,140,52,115.36,0,0,0,121.682,7.6775
29.6746,21.2119,0,80,11.7951,5.3042,1.8836,17.859,3.4059,31.0547,39.3771,31.729,22.324,13.4686,8.289,123.95,0,158.295,0.0002,10.4641,15.2656,132.729,0,223.369,115.356,0,140,54.0003,0,14.2234,140,111.971,0,0,0,0,56,116.118,0,116.261,0,0,107.438,16.0549,262.246,113.282,140,52,117.596,0,0,0,122.353,8.1987
28.3957,22.3328,0,80,10.0607,5.4505,0.3347,17.7628,3.7063,30.8211,36.2421,31.4247,25.03,12.2613,8.3136,124,0,161.215,0.0002,10.7458,14.5885,132.158,0,220.766,116.235,0,140,54.0002,0,15.786,140,112.663,0,0,0,0,56,115.793,0,115.888,0,0,104.526,15.2677,257.739,112.654,140,52,119.159,0,0,0,122.668,8.2841
28.1366,22.745,0,80,10.1186,5.1668,0,16.9628,3.3725,30.5462,35.3911,34.3742,22.2356,11.4564,11.6557,124,0,162.509,0.0002,10.096,13.9962,133.219,0,223.927,115.978,0,140,54.0003,0,15.8144,140,112.894,0,0,0,0,56,117.937,0,116.508,0,0,103.461,14.2155,254.906,114.702,140,52,119.788,0,0,0,124.239,7.6844
28.0453,24.9123,0,80,9.834,6.0276,0,15.4385,2.8003,29.2879,33.6302,37.0273,24.4176,11.1698,9.7348,124,0,149.924,0.0002,10.1863,14.6526,133.714,0,223.075,115.591,0,140,54.0003,0,15.415,140,113.09,0,0,0,0,56,116.881,0,115.991,0,0,98.8775,14.5424,253.262,114.401,137.944,52,120.82,0,0,0,124.005,6.7196
29.3115,24.076,0,80,8.6414,6.2131,0,14.188,2.4774,28.8855,32.1383,39.1268,26.0793,11.7293,10.8155,124,0,155.654,0.0002,9.9959,15.6557,133.367,0,224.076,115.943,0,140,54.0003,0,14.4187,140,112.854,0,0,0,0,56,116.967,0,115.903,0,0,99.3874,13.8259,255.134,114.859,137.201,52,121.435,0,0,0,124.494,6.5635
29.8523,21.843,0,80,8.2861,6.3515,0.2327,13.3115,2.3773,28.0365,28.5371,39.012,27.3092,11.4839,12.6627,124,0,159.572,0.0002,8.8573,14.48,132.99,0,224.795,115.355,0,140,54.0003,0,14.4668,140,113.355,0,0,0,0,56,116.737,0,115.928,0,0,104.429,14.6827,255.339,115.023,137.9,52,121.873,0,0,0,123.925,6.4074
29.2771,20.4031,0,80,8.1713,6.6999,0,12.6421,1.9837,27.1001,26.4915,38.9393,25.7583,12.1965,14.0693,124,0,147.042,0.0002,8.2841,13.7395,130.56,0,224.791,114.731,0,140,54.0003,0,15.1627,140,113.65,0,0,0,0,56,117.292,0,116.111,0,0,109.282,14.4472,256.273,115.293,137.682,52,123.187,0,0,0,122.883,6.3073
28.2504,17.7932,0,80,8.2939,7.0081,1.2878,13.0024,2.2153,25.087,22.4584,41.2214,26.996,11.5016,13.1054,124,0,150.598,0.0002,7.6579,16.1439,132.204,0,226.355,115.452,0,140,54.0003,0,17.0227,140,113.627,0,0,0,0,56,117.754,0,117.662,0,0,107.999,13.8121,255.507,114.448,138.421,52,121.157,0,0,0,124.582,6.4742
28.5312,15.9656,0,80,8.0584,7.2633,2.1987,12.4095,1.8198,23.386,21.8783,42.8939,28.3741,12.4321,13.0936,124,0,146.412,0.0002,7.8827,16.2402,133.479,0,225.943,116.257,0,140,54.0002,0,20.9223,140,109.278,0,0,0,0,56,118.518,0,119.342,0,0,102.892,12.4517,252.136,110.283,139.391,52,121.25,0,0,0,125.812,6.3986
29.7571,16.4289,0,80,7.071,7.6903,1.2181,11.8441,1.7079,23.3448,21.846,43.1256,27.9177,13.5854,14.8408,124,0,143.834,0.0002,7.7345,15.5468,134.431,0,225.891,115.925,0,140,54.0002,0,23.011,140,103.371,0,0,0,0,56,117.302,0,118.458,0,0,99.7072,11.9609,242.914,108.737,139.123,52,120.868,0,0,0,124.68,6.5979
30.9722,15.5681,0,80,6.1758,8.664,1.0503,10.9961,2.8602,20.6161,23.8787,42.4326,28.1209,14.7269,12.8502,124,0,138.942,0.0002,8.1084,15.0493,134.521,0,227.074,116.435,0,140,54.0002,0,26.5161,140,100.862,0,0,0,0,56,117.993,0,118.553,0,0,100.041,11.6832,238.921,108.921,139.798,52,120.628,0,0,0,125.297,7.0317
30.9398,14.2577,0,80,6.6911,9.1881,0.0216,9.6465,3.4403,19.344,24.769,41.9615,27.1531,14.4913,13.1496,124,0,135.804,0.0002,8.6002,14.8089,134.47,0,226.946,116.304,0,140,54.0002,0,31.7202,140,102.513,0,0,0,0,56,118.02,0,117.653,0,0,100.775,13.1407,239.554,108.615,139.682,52,119.749,0,0,0,125.13,7.1956
32.5554,13.8102,0,80,7.2624,9.8536,0.3848,9.7672,4.1529,18.1299,24.7346,41.6847,28.5714,15.5259,12.7403,124,0,131.172,0.0001,9.5228,14.2372,131.957,0,224.042,115.346,0,140,54.0001,0,37.2354,140,104.576,0,0,0,0,56,114.587,0,115.515,0,0,96.8821,14.3932,230.843,105.539,138.757,52,117.301,0,0,0,122.897,7.3301
33.324,13.6119,0,80,8.2576,10.8813,2.2713,9.0968,4.8802,17.2386,27.9668,39.4988,31.5926,16.8087,13.712,124,0,127.836,0.0001,11.9825,14.7779,128.322,0,220.045,114.457,0,140,54.0001,0,42.5249,140,107.736,0,0,0,0,56,113.187,0,114.033,0,0,99.1817,16.688,236.516,104.535,136.569,52,116.1,0,0,0,119.94,7.6432
29.6275,13.5481,0,80,8.4883,11.4918,5.7616,9.7152,6.4202,17.6774,31.2726,35.4912,35.8082,17.1817,15.4473,124,0,124.749,0.0001,14.4639,14.5349,128.208,0,213.923,114.683,0,140,54.0001,0,46.3695,140,106.237,0,0,0,0,56,109.318,0,107.724,0,0,98.3132,19.5079,231.866,103.194,133.167,52,109.186,0,0,0,118.915,7.655
23.6235,12.6539,23.971,80,8.8181,13.8494,7.1004,10.0931,8.7847,16.9069,36.1577,32.5849,35.5579,16.5614,15.5681,124,0,119.38,0,16.9157,13.7419,127.088,0,209.337,112.617,0,140,54,0,47.4394,140,105.335,0,0,0,0,56,101.64,0,98.8128,0,0,97.9318,23.543,222.146,99.7069,128.916,52,96.4507,0,0,0,116.723,7.4047
18.5362,12.489,20.4934,80,8.7553,17.9287,7.493,10.8096,9.0232,15.7124,39.8855,33.1061,39.9356,17.9188,15.7398,124,0,112.386,0,17.0845,14.3127,127.236,0,206.875,113.363,0,140,54,0,44.5743,140,108.664,0,0,0,0,56,98.9703,0,90.9267,0,0,98.6929,25.0614,217.421,99.5797,127.492,52,96.5518,0,0,0,116.798,7.7904
16.5633,14.4442,22.2729,80,8.3558,18.5402,9.301,11.1453,10.8361,15.0881,41.7789,39.5086,42.7202,19.6601,14.989,124,0,107.348,0,16.2277,14.4577,126.945,0,202.398,112.431,0,140,54,0,44.6891,140,107.822,0,0,0,0,56,97.0443,0,84.2984,0,0,97.2698,29.2555,210.15,98.7258,127.165,52,86.9757,0,0,0,115.844,8.2684
15.2628,13.7954,19.2076,80,9.5042,15.8694,9.8291,12.2073,12.3477,15.1117,42.6299,46.1546,40.0328,18.7826,14.563,124,0,101.088,0,16.9726,14.3431,126.061,0,197.863,112.92,0,140,54,0,42.94,140,107.983,0,0,0,0,56,96.5392,0,82.6995,0,0,97.9738,31.1087,203.082,98.4225,127.052,52,85.9286,0,0,0,113.079,8.6552
15.1843,14.2538,20.0095,80,11.0766,15.3247,9.9665,12.7334,14.2607,15.0871,41.2047,52.0938,37.3738,19.3283,14.7456,124,0,91.8191,0,15.9823,13.2989,120.449,0,188.561,112.472,0,140,54,0,42.2795,140,107.108,0,0,0,0,56,94.4663,0,83.6218,0,0,98.2438,31.303,196.147,94.9571,123.108,52,83.1415,0,0,0,111.476,9.3884
14.9929,14.6366,21.8891,80,12.0032,15.4572,9.6602,13.0593,15.6976,15.2422,41.882,56.5716,33.1414,19.8338,14.9095,124,0,84.9312,0,16.4701,13.4729,121.134,0,180.383,112.155,0,140,54,0,42.7585,140,105.324,0,0,0,0,56,96.7123,0,87.3899,0,0,99.9416,30.4255,190.795,97.5034,123.639,52,87.9128,0,0,0,113.501,9.0635
14.3392,15.0341,22.3033,80,11.0884,15.3325,8.4166,13.4038,17.8119,15.1441,39.5783,52.6788,30.1919,18.1966,13.1594,124,0,79.9365,0,17.6303,12.7062,119.336,0,181.416,114.143,0,140,54,0,41.4893,140,105.891,0,0,0,0,56,100.411,0,93.8013,0,0,100.788,31.1774,186.333,100.35,126.31,52,90.8028,0,0,0,116.565,8.7631
14.7622,17.3564,23.5509,80,10.8067,15.3482,9.2922,12.2142,20.3766,15.6888,39.2387,47.7711,27.8166,15.9734,12.3997,124,0,86.5427,0,18.3762,13.4349,124.726,0,194.376,120,0,140,54,0,41.3588,140,114.451,0,0,0,0,56,112.541,0,107.445,0,0,108.661,31.3727,207.934,113.515,136.689,52,99.42,0,0,0,125.184,8.7445
18.7433,17.9414,23.0974,80,12.0777,15.8036,10.4887,11.8422,23.2083,16.1963,39.7167,43.1128,24.1948,13.6099,14.9733,124,0,99.4304,0.0001,18.9701,13.9859,131.909,0,203.633,120,0,140,54.0001,0,40.2035,140,116.269,0,0,0,0,56,121.337,0,112.795,0,0,115.002,31.2363,215.494,121.871,140,52,102.894,0,0,0,127.712,9.0507
22.1316,18.2025,23.6667,80,11.6498,17.6519,12.1376,11.8098,25.5522,16.8539,41.1792,39.8001,21.097,13.1025,12.9346,124,0,98.8882,0.0001,20.9694,14.4404,133.882,0,209.471,120,0,140,54.0001,0,40.4931,140,114.771,0,0,0,0,56,122.933,0,111.639,0,0,118.054,30.7121,214.998,124.085,140,52,105.629,0,0,0,122.85,8.5796
23.7982,19.3126,25.5944,80,11.161,20.3403,13.8357,11.6743,27.8676,16.209,44.1787,36.8163,18.2486,11.9688,11.8785,124,0,97.936,0,22.9669,13.6067,125.582,0,199.613,120,0,140,54,0,39.0306,140,112.305,0,0,0,0,56,117.278,0,108.228,0,0,108.565,31.2323,210.851,120.565,140,52,102.367,0,0,0,117.527,7.6628
24.5157,21.1687,22.322,80,12.0414,21.8715,15.5465,12.9945,28.3967,16.0412,48.2511,34.8189,16.7881,11.162,10.9294,124,0,103.559,0,22.3456,13.4185,122.968,0,196.824,120,0,140,54.0001,0,40.0651,140,112.67,0,0,0,0,56,113.604,0,114.38,0,0,109.479,32.8656,219.189,112.682,140,52,107.422,0,0,0,111.968,7.7639
23.9553,25.4825,24.7523,80,11.0854,22.7244,17.1729,13.4116,31.0969,17.6362,48.1952,31.3158,17.5046,12.4007,12.8963,124,0,97.5994,0,21.8999,12.9823,115.004,0,187.911,120,0,140,54,0,39.4419,140,112.339,0,0,0,0,56,109.212,0,112.867,0,0,103.686,33.6518,222.75,109.546,140,52,109.859,0,0,0,113.822,7.5755
24.7464,23.596,24.873,80,9.1263,25.3294,18.0975,12.7697,32.1461,20.1253,47.2068,30.4707,20.5307,16.5751,15.5023,123.245,0,99.5464,0,21.1913,13.1485,113.583,0,183.024,120,0,140,54,0,40.5765,140,110.745,0,0,0,0,56,107.367,0,112.42,0,0,104.659,34.9298,225.906,107.828,140,52,110.526,0,0,0,112.374,7.6569
25.9272,22.906,22.7647,80,8.7347,25.3687,15.5367,10.1981,31.729,22.5585,47.7829,28.7491,23.971,18.3674,20.1705,123.746,0,99.9538,0,22.0864,13.3679,107.972,0,180.766,120,0,140,54,0,42.4012,140,111.164,0,0,0,0,56,107.459,0,112.032,0,0,100.029,35.1967,230.933,107.816,140,52,114.898,0,0,0,113.462,8.0397
30.291,22.1443,23.2073,80,9.5307,25.4227,14.0359,9.3196,31.1244,20.7201,47.0605,30.8172,25.8261,22.2837,19.8142,122.14,0,106.998,0,22.799,13.3585,97.9937,0,168.731,119.694,0,140,54,0,42.6083,140,108.083,0,0,0,0,56,104.474,0,108.464,0,0,91.4717,34.2839,231.432,104.861,140,52,114.171,0,0,0,110.286,8.5158
38.3749,20.0007,21.5858,79.2301,8.875,25.7691,14.4472,9.0183,32.4661,19.9153,45.3487,32.1785,26.7634,22.8962,18.3841,120.671,0,103.314,0,23.4036,13.5661,88.1123,0,163.201,116.177,0,140,54,0,45.2486,140,105.77,0,0,0,0,56,102.716,0,107.884,0,0,87.6571,36.2421,223.385,102.371,140,52,109.045,0,0,0,107.614,9.3776
40.2565,18.6246,22.1011,80,10.2541,26.5661,16.6321,9.7113,33.3044,17.7461,46.1634,33.8285,29.975,23.4547,20.5052,122.467,0,103.185,0,23.7295,12.9428,85.8108,0,164.28,115.45,0,140,54,0,47.089,140,100.787,0,0,0,0,56,102.566,0,109.83,0,0,86.1706,39.167,217.898,100.921,140,52,109.404,0,0,0,108.853,8.7405
35.6659,18.0072,25.6042,80,12.0414,27.4053,17.749,11.0442,34.4488,16.6792,44.2003,37.0499,30.0604,23.7462,22.586,122.925,0,102.361,0,25.1743,12.6351,85.8537,0,163.543,116.286,0,140,54,0,47.5032,140,98.2269,0,0,0,0,56,96.9637,0,104.562,0,0,85.1062,40.5088,211.027,93.5465,135.19,52,105.166,0,0,0,110.007,9.0802
32.8175,17.2622,26.5161,78.2767,13.3626,28.1739,18.2241,11.6262,33.2828,15.0763,43.9736,42.6515,31.9047,24.5569,25.455,123.663,0,111.296,0,25.7102,12.9988,91.8781,0,164.575,116.626,0,140,54,0,47.4355,140,95.144,0,0,0,0,56,94.947,0,104.636,0,0,86.1237,41.3254,206.446,92.7766,132.974,52,102.237,0,0,0,109.434,9.6553
31.5032,17.647,28.2249,72.1446,13.2899,27.2493,16.3631,10.3876,31.5621,13.9947,44.1267,49.429,33.0168,23.8178,25.4914,121.672,0,117.81,0,26.2462,12.7452,95.8228,0,165.988,118.222,0,140,54,0,49.0766,140,96.4837,0,0,0,0,56,95.4655,0,103.071,0,0,85.82,41.0987,205.953,93.1888,131.069,52,104.455,0,0,0,111.392,8.7494
27.8117,18.5941,27.3101,68.1685,15.2451,23.8169,13.8749,10.8656,30.5315,13.1015,44.4438,55.9247,37.2472,25.0448,28.0433,118.655,0,114.135,0,25.3068,12.4004,92.8755,0,164.846,117.601,0,138.238,54,0,52.8015,140,94.7345,0,0,0,0,56,93.8883,0,101.746,0,0,85.974,40.9358,204.422,93.4434,132.359,52,101.698,0,0,0,108.5,8.1163
27.0775,21.3032,29.7964,66.8305,16.159,22.1905,13.8838,11.9266,32.6477,15.0567,43.952,58.6504,38.0569,24.5265,28.5341,115.945,0,114.814,0,25.3196,11.9996,90.0686,0,161.181,114.833,0,136.025,54,0,53.4581,140,92.4998,0,0,0,0,54.8017,91.3856,0,99.3283,0,0,86.845,40.8729,199.181,91.3871,129.425,52,106.203,0,0,0,105.002,6.8805
27.4691,22.8942,30.986,65.5839,16.4279,23.9631,11.7215,13.0485,34.7717,16.5133,41.3107,60.4516,39.7864,27.8902,26.4052,116.726,0,100.997,0,24.4931,11.7805,90.6889,0,157.552,114.398,0,134.921,54,0,55.167,140,90.3463,0,0,0,0,56,89.2513,0,97.8936,0,0,84.8382,39.6382,198.71,88.6065,126.428,52,102.072,0,0,0,101.635,7.5382
29.1319,24.8701,33.3269,59.3783,16.2846,27.316,11.0766,14.4246,35.6532,17.5557,40.4421,60.3779,43.7312,30.3048,25.1635,115.315,0,107.521,0,24.9407,12.1112,89.3744,0,153.359,113.704,0,135.097,54,0,58.3511,140,89.0253,0,0,0,0,53.2247,86.4651,0,94.7987,0,0,83.1251,38.9953,192.391,86.4911,121.86,52,100.748,0,0,0,99.8779,8.8731
29.3213,24.7503,32.9019,56.7704,14.8143,32.3709,11.1198,16.8892,34.7138,18.1181,35.8534,59.3679,45.4125,32.3896,28.6224,116.13,0,98.4727,0,21.9824,12.3299,90.9621,0,152.472,113.762,0,136.8,54,0,58.1685,140,88.5729,0,0,0,0,56,86.4159,0,91.3642,0,0,82.1065,36.9979,199.839,85.5018,117.822,52,103.921,0,0,0,94.4677,10.7939
30.9428,23.438,35.3469,56.646,14.8486,37.1745,13.448,19.5688,33.0158,17.5223,36.1488,58.6976,47.2058,34.1652,28.8718,114.799,0,108.624,0,21.9961,11.8289,89.3689,0,147.883,113.222,0,138.626,54,0,56.0886,140,84.1029,0,0,0,0,56,82.9338,0,86.5397,0,0,78.8573,38.8618,202.493,83.732,112.125,52,101.716,0,0,0,91.008,11.318
29.1584,23.704,33.3338,55.4257,15.2402,37.3895,15.3355,23.4792,32.7017,19.4137,35.8377,57.131,44.2367,32.2914,29.4244,113.86,0,103.668,0,21.6065,11.3983,87.9426,0,145.202,111.478,0,136.819,54,0,56.0867,140,82.4143,0,0,0,0,56,77.9735,0,83.4989,0,0,78.0135,37.9225,202.775,82.7027,109.179,52,101.967,0,0,0,89.3574,12.0375
33.6067,27.2836,33.1139,55.5804,16.2365,35.395,16.7165,25.3284,33.0423,19.1261,36.9625,56.867,41.1527,32.4583,28.0954,113.444,0,104.706,0,23.065,11.8605,87.1817,0,146.267,111.312,0,135.312,54,0,55.7019,140,75.1635,0,0,0,0,56,79.6477,0,78.6525,0,0,77.6645,37.8076,202.177,80.8503,103.943,52,97.5637,0,0,0,86.4934,12.9032
37.9068,25.8251,28.0119,55.3229,19.4314,33.9649,16.6164,26.7566,33.0423,22.322,34.5391,55.9385,42.7712,32.7125,28.6813,113.283,0,104.275,0,26.9264,12.1484,86.4279,0,146.726,109.091,0,137.655,54,0,57.8073,140,72.2977,0,0,0,0,56,79.9442,0,74.0201,0,0,78.6987,35.183,200.838,80.904,98.4259,52,95.4676,0,0,0,87.323,15.5396
43.3248,30.0486,30.2253,55.6818,21.5603,32.9873,17.8923,26.6633,33.3122,26.997,30.8054,55.431,39.8492,32.6762,26.8361,113.309,0,98.7437,0,29.6923,12.3508,79.73,0,143.144,106.448,0,133.431,54,0,57.0878,140,71.8707,0,0,0,0,55.8322,80.2886,0,70.8153,0,0,75.92,35.2174,192.361,80.4549,92.201,52,92.6508,0,0,0,86.9795,16.8352
